Date,Close,High,Low,Open,Volume
,QQQ,QQQ,QQQ,QQQ,QQQ
2012-02-01,54.09321212768555,54.28823953854375,53.77407759415957,53.969105005017774,46146700
2012-02-02,54.261653900146484,54.438951275423506,54.04889975514699,54.27052062882672,46373600
2012-02-03,55.00628662109375,55.06834017990492,54.67828875571108,54.766935730679805,36453800
2012-02-06,54.96196746826172,54.979697540986834,54.66056299526591,54.802400195401255,28541300
2012-02-07,55.07720947265625,55.18358652390829,54.669424576470036,54.917642204945444,37935700
2012-02-08,55.3697395324707,55.3697395324707,54.882174451691334,55.08606518068398,41171100
2012-02-09,55.7686653137207,55.83071887535134,55.24564002164432,55.58250462882881,46856400
2012-02-10,55.37862014770508,55.52932070541065,55.18359271381234,55.3697534198013,58090500
2012-02-13,55.892784118652344,55.963704422004355,55.53819274689085,55.79527039237642,36810200
2012-02-14,56.034610748291016,56.04347747536653,55.57363900866512,55.76866642433988,51648200
2012-02-15,55.644561767578125,56.61082878008449,55.555911401217266,56.30055757032002,105709100
2012-02-16,56.40694046020508,56.46899402852037,55.52045704808283,55.66229425875576,83642300
2012-02-17,56.2296257019043,56.460109829802725,55.98141150544987,56.415786349245124,76112300
2012-02-21,56.38922119140625,56.63743551222998,56.03462640594393,56.291707456320786,38141300
2012-02-22,56.13212203979492,56.45125656746465,56.05233840787749,56.282825958601364,43174700
2012-02-23,56.50445556640625,56.56650913624783,55.928239981687675,56.20305106360461,54250000
2012-02-24,56.69947814941406,56.79699186567934,56.55764093893708,56.66401800137836,41364900
2012-02-27,56.77927780151367,56.965438547606084,56.14100852157787,56.389222849701085,42678500
2012-02-28,57.35546875,57.35546875,56.76152654205459,56.832446831659404,43717500
2012-02-29,57.09840774536133,57.58596963169382,56.912240251247276,57.399808900912404,59784400
2012-03-01,57.55049514770508,57.60368874563417,57.14271363468039,57.311147628682455,67558900
2012-03-02,57.50617218017578,57.6923328553424,57.32001150500917,57.470712037763484,33358200
2012-03-05,56.91224670410156,57.541656037154254,56.726089333879465,57.470735723101356,45788800
2012-03-06,56.353759765625,56.48673365259114,56.05235521927931,56.353759765625,54638600
2012-03-07,56.78813552856445,56.92110941719614,56.53105786243176,56.61970486707524,42741800
2012-03-08,57.39978790283203,57.56822187716005,57.00087316327955,57.124980271732774,43711100
2012-03-09,57.63914489746094,57.745525335102386,57.4618509313898,57.49731107727028,43117200
2012-03-12,57.66575241088867,57.71893925480583,57.373211242679986,57.62142553206961,32687300
2012-03-13,58.73839569091797,58.73839569091797,57.86077219983969,57.97601937765734,61559100
2012-03-14,58.942283630371094,59.16390449638141,58.57882892704686,58.800449793057176,59926900
2012-03-15,59.1107063293457,59.23481344947051,58.81816521905261,59.119573056020556,65531200
2012-03-16,59.06898498535156,59.20218459940843,58.92691036522101,59.20218459940843,53023100
2012-03-19,59.48634338378906,59.62842478534781,59.00682881574945,59.16666700509599,60966200
2012-03-20,59.5928955078125,59.655054417979386,59.01570175636966,59.17553992177209,47290600
2012-03-21,59.601783752441406,59.93033512403967,59.52186127366492,59.601783752441406,39648100
2012-03-22,59.477447509765625,59.6195220866637,59.2110483627156,59.24656870064306,56953900
2012-03-23,59.44193649291992,59.56625430775439,59.10449661710109,59.5484907485993,45541700
2012-03-26,60.48087692260742,60.48087692260742,59.788247209677,59.84152433380632,40855300
2012-03-27,60.56967544555664,60.818311062252086,60.49863476226867,60.525280099610995,37278200
2012-03-28,60.32991409301758,60.83606704247396,59.97471749563502,60.605188237953556,44421900
2012-03-29,60.099029541015625,60.32102654629792,59.6727923099568,60.02798887337066,53975300
2012-03-30,59.983604431152344,60.400953186038855,59.74384382800909,60.36543962057751,39480900
2012-04-02,60.605194091796875,60.6851097771509,59.814885143060984,59.92144616501194,40031600
2012-04-03,60.587425231933594,60.871581125682845,60.249985450423864,60.65845912426273,45539900
2012-04-04,59.76162338256836,60.170097242836086,59.41530844071498,60.13457689305446,54088100
2012-04-05,60.13458251953125,60.18785966178155,59.610665779749596,59.6550679148346,42979900
2012-04-09,59.68169021606445,59.92145084045867,59.28209820849115,59.38865246394388,36908200
2012-04-10,58.7226448059082,59.88591370872306,58.53616813632969,59.65503492861166,69254200
2012-04-11,59.00682067871094,59.397537704303524,58.85586429148223,59.23769953699866,62950000
2012-04-12,59.68169021606445,59.74384912334948,59.03346257935107,59.122260050499264,57407400
2012-04-13,58.77593231201172,59.67279538165495,58.74929375397636,59.47744369779187,55227500
2012-04-16,58.118812561035156,59.10447979439917,57.93233589185965,59.06895946101181,57588000
2012-04-17,59.29983901977539,59.486315691401046,58.27865143960645,58.36745566164711,47362400
2012-04-18,59.14889907836914,59.49521396093283,58.97130413467955,59.13113551911248,42536100
2012-04-19,58.48289108276367,59.64615321194566,58.26977585657396,58.93576686637633,81110900
2012-04-20,58.32305145263672,59.06008311027163,58.234254008601226,58.80256578020121,59906900
2012-04-23,57.79026412963867,57.87906157999863,57.2663476553359,57.77250057467996,70514400
2012-04-24,57.4794921875,57.9234863880761,57.23084974433375,57.68372572586925,49661500
2012-04-25,59.00682067871094,59.042341024202365,58.5805900824401,58.66938755876209,57526900
2012-04-26,59.353153228759766,59.48635287025932,58.91804072302207,58.997963217847875,41799500
2012-04-27,59.70832824707031,59.894804967261194,59.29097268410432,59.6017739925685,46003800
2012-04-30,59.28209686279297,59.64616851868005,59.2376947408204,59.53073248628905,37787700
2012-05-01,59.37977981567383,60.05464604303235,59.131137401853636,59.2199416513388,37643800
2012-05-02,59.548500061035156,59.59290219105388,58.944667676775325,59.08674907298416,38299300
2012-05-03,58.918025970458984,59.62841936403679,58.767069576138084,59.58401723638312,51297600
2012-05-04,57.45283126831055,58.918013087942015,57.44395626457114,58.3763397681097,107554000
2012-05-07,57.5061149597168,57.78138912052091,57.08875944184475,57.106516224072244,50267800
2012-05-08,57.29299545288086,57.488353940065885,56.369490303020164,57.142039085442356,72659700
2012-05-09,57.11539840698242,57.43507468783665,56.39612677506041,56.62700559452447,85715300
2012-05-10,56.99995803833008,57.390668193617024,56.78683940487585,57.37291141261778,49448900
2012-05-11,56.99109649658203,57.59492888713521,56.75133921909118,56.8046197432248,47099900
2012-05-14,56.45829772949219,56.90229187940991,56.369496867064726,56.50269646700266,46360000
2012-05-15,56.27181625366211,57.07100367177721,56.174137001053204,56.609252747927485,66908600
2012-05-16,55.889976501464844,56.63588673047209,55.774540473544405,56.46717019069178,52825900
2012-05-17,54.708953857421875,55.996537432279894,54.70007207842354,55.90773657932744,62253900
2012-05-18,53.998565673828125,55.019750109440864,53.95416355224847,54.87767212764229,79496500
2012-05-21,55.50813674926758,55.56141725675776,54.03407658276501,54.10511725941858,61473000
2012-05-22,55.44600296020508,55.89887901044652,55.04641082898989,55.66800009417237,62954800
