日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2012-02-01,2595.17,2567.68,2619.64,2561.27,53251773,54769199872.0,2.24,-1.3,-33.71,0.12
2012-02-02,2575.52,2625.39,2625.39,2568.6,63854889,64604077312.0,2.21,2.25,57.71,0.14
2012-02-03,2618.32,2651.64,2659.45,2611.78,82117553,80681906176.0,1.82,1.0,26.25,0.19
2012-02-06,2656.51,2655.69,2668.19,2638.35,76329106,76238061568.0,1.13,0.15,4.05,0.17
2012-02-07,2640.63,2607.94,2640.63,2590.73,66494940,64433155584.0,1.88,-1.8,-47.75,0.15
2012-02-08,2605.62,2681.15,2683.92,2599.62,89708406,92622237696.0,3.23,2.81,73.21,0.2
2012-02-09,2678.32,2686.49,2705.75,2667.52,103197962,102024404992.0,1.43,0.2,5.34,0.23
2012-02-10,2679.3,2693.46,2718.11,2678.5,101359068,93819469824.0,1.47,0.26,6.97,0.23
2012-02-13,2664.42,2698.04,2718.09,2654.88,90152049,88464076800.0,2.35,0.17,4.58,0.2
2012-02-14,2695.0,2690.97,2700.3,2673.32,76334927,75765932032.0,1.0,-0.26,-7.07,0.17
2012-02-15,2684.82,2723.12,2733.49,2678.68,101716101,99129098240.0,2.04,1.19,32.15,0.23
2012-02-16,2718.03,2712.04,2736.37,2691.82,98173396,93629476864.0,1.64,-0.41,-11.08,0.22
2012-02-17,2725.72,2710.63,2733.21,2692.94,71802767,70207176704.0,1.48,-0.05,-1.41,0.16
2012-02-20,2747.18,2715.26,2750.94,2714.46,96545925,94237536256.0,1.35,0.17,4.63,0.22
2012-02-21,2717.61,2740.97,2741.31,2691.75,84698583,83033022464.0,1.83,0.95,25.71,0.19
2012-02-22,2742.26,2782.4,2782.6,2739.74,128168328,125519171584.0,1.56,1.51,41.43,0.29
2012-02-23,2780.6,2791.69,2799.71,2771.85,117325814,117348372480.0,1.0,0.33,9.29,0.27
2012-02-24,2792.15,2835.8,2835.8,2786.78,142589135,138548936704.0,1.76,1.58,44.11,0.32
2012-02-27,2845.95,2844.09,2884.93,2844.09,167263544,166921146368.0,1.44,0.29,8.29,0.38
2012-02-28,2837.7,2845.35,2855.3,2819.7,126601198,122999382016.0,1.25,0.04,1.26,0.29
2012-02-29,2837.79,2813.29,2849.42,2810.75,99535365,103529287680.0,1.36,-1.13,-32.06,0.23
2012-03-01,2800.91,2816.29,2831.99,2799.86,77785252,81717288960.0,1.14,0.11,3.0,0.18
2012-03-02,2820.81,2868.53,2868.53,2820.81,110356664,110302384128.0,1.69,1.85,52.24,0.25
2012-03-05,2876.93,2855.37,2885.76,2853.16,120499976,124281892864.0,1.14,-0.46,-13.16,0.27
2012-03-06,2846.72,2814.73,2848.33,2804.98,108086385,113294241792.0,1.52,-1.42,-40.64,0.25
2012-03-07,2787.12,2794.98,2824.45,2784.42,99052572,103983636480.0,1.42,-0.7,-19.75,0.22
2012-03-08,2804.2,2832.44,2842.76,2804.19,100749466,106124423168.0,1.38,1.34,37.46,0.23
2012-03-09,2841.05,2865.92,2865.92,2828.22,99262339,111230472192.0,1.33,1.18,33.48,0.23
2012-03-12,2865.9,2862.22,2871.52,2841.97,109405652,123256881152.0,1.03,-0.13,-3.7,0.25
2012-03-13,2861.05,2890.99,2891.19,2855.37,105900836,114603565056.0,1.25,1.01,28.77,0.24
2012-03-14,2904.48,2796.98,2917.25,2784.62,185017313,192815767552.0,4.59,-3.25,-94.01,0.42
2012-03-15,2793.52,2772.76,2811.36,2757.15,123459896,126705049600.0,1.94,-0.87,-24.22,0.28
2012-03-16,2778.61,2821.57,2821.94,2765.86,103626486,113928626176.0,2.02,1.76,48.81,0.23
2012-03-19,2817.18,2834.84,2835.59,2797.01,103047608,114855505920.0,1.37,0.47,13.27,0.23
2012-03-20,2827.05,2782.54,2827.05,2782.17,99528909,104414507008.0,1.58,-1.84,-52.3,0.23
2012-03-21,2794.97,2787.81,2812.41,2761.76,98284375,107254947840.0,1.82,0.19,5.27,0.22
2012-03-22,2786.15,2781.25,2798.67,2766.95,78580114,82501541888.0,1.14,-0.24,-6.56,0.18
2012-03-23,2771.62,2742.95,2774.67,2733.13,76199050,80573005824.0,1.49,-1.38,-38.3,0.17
2012-03-26,2740.1,2744.25,2752.9,2726.93,56701028,60745912064.0,0.95,0.05,1.3,0.13
2012-03-27,2755.29,2735.06,2763.56,2732.22,62053706,73683849216.0,1.14,-0.33,-9.19,0.14
2012-03-28,2725.43,2646.46,2725.43,2642.23,86275924,88710496256.0,3.04,-3.24,-88.6,0.2
2012-03-29,2633.94,2608.85,2646.28,2591.76,76932769,76184674304.0,2.06,-1.42,-37.61,0.17
2012-03-30,2612.2,2616.71,2627.16,2597.38,61853102,61530908672.0,1.14,0.3,7.86,0.14
2012-04-05,2612.71,2684.8,2688.28,2605.43,83684134,85912834048.0,3.17,2.6,68.09,0.19
2012-04-06,2681.89,2694.63,2702.16,2674.65,72434043,76030861312.0,1.02,0.37,9.83,0.16
2012-04-09,2685.26,2667.06,2695.11,2665.35,61191012,62310296320.0,1.1,-1.02,-27.57,0.14
2012-04-10,2660.01,2694.6,2694.65,2623.23,70162130,70935117824.0,2.68,1.03,27.54,0.16
2012-04-11,2666.66,2697.11,2717.06,2659.66,75231762,72487075840.0,2.13,0.09,2.51,0.17
2012-04-12,2699.8,2751.54,2751.59,2693.45,98285742,96206749696.0,2.16,2.02,54.43,0.22
2012-04-13,2757.72,2766.06,2780.51,2752.17,101314900,104983818240.0,1.03,0.53,14.52,0.23
2012-04-16,2747.32,2762.84,2775.54,2742.02,85065516,79615352832.0,1.21,-0.12,-3.22,0.19
2012-04-17,2760.45,2726.85,2769.81,2726.56,80669798,75232124928.0,1.57,-1.3,-35.99,0.18
2012-04-18,2735.25,2789.02,2790.83,2730.48,102942858,99439276032.0,2.21,2.28,62.17,0.23
2012-04-19,2787.47,2784.18,2797.32,2771.93,86810130,92692574208.0,0.91,-0.17,-4.84,0.2
2012-04-20,2779.01,2814.91,2816.03,2776.55,107276736,104646856704.0,1.42,1.1,30.73,0.24
2012-04-23,2812.32,2789.79,2819.55,2780.9,111832348,110780432384.0,1.37,-0.89,-25.12,0.25
2012-04-24,2774.58,2784.15,2819.97,2727.56,126871373,121121976320.0,3.31,-0.2,-5.64,0.29
2012-04-25,2776.63,2810.97,2817.12,2771.1,125378506,114763436032.0,1.65,0.96,26.82,0.28
2012-04-26,2816.74,2811.89,2827.36,2797.23,112424484,109921292288.0,1.07,0.03,0.92,0.25
2012-04-27,2809.3,2801.0,2816.77,2798.68,87080602,86996099072.0,0.64,-0.39,-10.89,0.2
2012-05-02,2836.89,2857.24,2872.13,2817.0,127805059,136030887936.0,1.97,2.01,56.24,0.29
2012-05-03,2852.04,2866.62,2868.74,2848.52,100974208,111667740672.0,0.71,0.33,9.38,0.23
2012-05-04,2864.51,2890.77,2890.78,2851.37,103889536,112053063680.0,1.37,0.84,24.15,0.24
2012-05-07,2874.47,2897.25,2897.25,2870.12,110860070,124573085696.0,0.94,0.22,6.48,0.25
2012-05-08,2896.68,2890.06,2896.79,2863.78,103907402,114423992320.0,1.14,-0.25,-7.19,0.24
2012-05-09,2866.27,2836.14,2866.27,2834.41,97731389,108084523008.0,1.1,-1.87,-53.92,0.22
2012-05-10,2835.67,2838.44,2848.88,2829.39,79353756,87044935680.0,0.69,0.08,2.3,0.18
2012-05-11,2833.83,2819.13,2850.1,2818.89,73366303,82540822528.0,1.1,-0.68,-19.31,0.17
2012-05-14,2838.43,2800.9,2840.84,2798.83,90056161,97885622272.0,1.49,-0.65,-18.23,0.2
2012-05-15,2780.74,2801.6,2801.92,2771.05,78877652,84404871168.0,1.1,0.02,0.7,0.18
2012-05-16,2794.05,2758.64,2798.05,2758.17,75874601,80363315200.0,1.42,-1.53,-42.96,0.17
2012-05-17,2760.67,2800.38,2805.37,2753.19,80403259,83147587584.0,1.89,1.51,41.74,0.18
2012-05-18,2781.34,2757.27,2790.95,2750.1,81173691,80458813440.0,1.46,-1.54,-43.11,0.18
2012-05-21,2755.06,2767.54,2785.57,2742.0,70098291,73691156480.0,1.58,0.37,10.27,0.16
2012-05-22,2778.7,2810.75,2810.75,2778.7,77304719,83216584704.0,1.16,1.56,43.21,0.18
2012-05-23,2804.59,2801.76,2819.56,2779.68,83733256,93822611456.0,1.42,-0.32,-8.99,0.19
2012-05-24,2796.66,2778.59,2814.45,2771.19,80326961,86922039296.0,1.54,-0.83,-23.17,0.18
2012-05-25,2778.11,2752.78,2784.99,2744.39,74967439,74038886400.0,1.46,-0.93,-25.81,0.17
2012-05-28,2741.81,2796.0,2796.05,2718.21,98304760,95446896640.0,2.83,1.57,43.22,0.22
2012-05-29,2796.21,2836.02,2842.18,2793.67,119746230,126003654656.0,1.73,1.43,40.02,0.27
2012-05-30,2831.17,2830.3,2842.52,2824.09,91475156,95177682944.0,0.65,-0.2,-5.72,0.21
2012-05-31,2811.22,2822.32,2837.19,2805.08,80891848,86493511680.0,1.13,-0.28,-7.98,0.18
2012-06-01,2823.28,2821.38,2842.13,2810.03,79142456,87934992384.0,1.14,-0.03,-0.94,0.18
2012-06-04,2782.49,2738.87,2794.51,2738.87,89618565,96228913152.0,1.97,-2.92,-82.51,0.2
2012-06-05,2744.46,2737.94,2754.96,2727.32,65572093,70712700928.0,1.01,-0.03,-0.93,0.15
2012-06-06,2743.04,2733.53,2753.79,2722.8,59263191,65684147968.0,1.13,-0.16,-4.41,0.13
2012-06-07,2757.89,2717.71,2763.72,2711.68,60470723,66112754944.0,1.9,-0.58,-15.82,0.14
2012-06-08,2737.48,2700.15,2738.07,2695.76,70038966,72270336000.0,1.56,-0.65,-17.56,0.16
2012-06-11,2704.62,2739.84,2745.4,2697.96,66881403,69845057536.0,1.76,1.47,39.69,0.15
2012-06-12,2724.72,2721.17,2735.75,2710.64,63255552,63702173696.0,0.92,-0.68,-18.67,0.14
2012-06-13,2727.87,2766.19,2766.48,2721.19,76724559,80760123392.0,1.66,1.65,45.02,0.17
2012-06-14,2759.2,2745.75,2772.85,2743.79,70817923,77285146624.0,1.05,-0.74,-20.44,0.16
2012-06-15,2750.54,2751.22,2765.63,2719.18,70607096,76558974976.0,1.69,0.2,5.47,0.16
2012-06-18,2760.77,2768.49,2779.22,2758.5,61896637,67122125056.0,0.75,0.63,17.27,0.14
2012-06-19,2764.81,2745.28,2765.28,2742.45,62836521,66329623552.0,0.82,-0.84,-23.21,0.14
2012-06-20,2750.45,2736.36,2756.99,2732.91,55628682,57238937856.0,0.88,-0.32,-8.92,0.13
2012-06-21,2730.4,2695.32,2730.4,2683.5,60069581,62247146240.0,1.71,-1.5,-41.04,0.14
2012-06-25,2683.73,2632.21,2683.73,2631.1,64588262,65035722752.0,1.95,-2.34,-63.11,0.15
2012-06-26,2617.42,2630.33,2640.17,2603.69,56366390,55379864832.0,1.39,-0.07,-1.88,0.13
2012-06-27,2627.87,2621.58,2648.39,2619.16,53240827,53076996352.0,1.11,-0.33,-8.75,0.12
2012-06-28,2626.64,2595.21,2634.78,2594.9,55190720,57021230336.0,1.52,-1.01,-26.37,0.13
2012-06-29,2586.97,2632.19,2633.1,2584.89,63249260,64282927872.0,1.86,1.42,36.98,0.14
2012-07-02,2645.68,2642.24,2652.66,2627.69,66697418,73129930752.0,0.95,0.38,10.05,0.15
2012-07-03,2641.58,2646.21,2668.62,2634.22,66795510,73472024576.0,1.3,0.15,3.97,0.15
2012-07-04,2651.6,2639.81,2657.9,2630.45,57686922,62275765248.0,1.04,-0.24,-6.4,0.13
2012-07-05,2625.96,2597.18,2625.96,2586.98,59702661,60094009344.0,1.48,-1.61,-42.63,0.14
2012-07-06,2604.31,2643.97,2647.86,2585.5,79268818,85807427584.0,2.4,1.8,46.79,0.18
2012-07-09,2626.28,2582.0,2640.15,2581.3,78490801,84830699520.0,2.23,-2.34,-61.97,0.18
2012-07-10,2575.68,2568.33,2589.53,2563.06,58773036,61751970816.0,1.03,-0.53,-13.67,0.13
2012-07-11,2563.36,2590.69,2590.8,2562.93,58878779,62699618048.0,1.09,0.87,22.36,0.13
2012-07-12,2585.2,2618.32,2629.42,2569.74,88428787,98671722496.0,2.3,1.07,27.63,0.2
2012-07-13,2608.92,2616.69,2635.57,2606.09,61037327,67773354240.0,1.13,-0.06,-1.63,0.14
2012-07-16,2618.17,2552.62,2618.17,2552.34,71918072,76183482368.0,2.52,-2.45,-64.07,0.16
2012-07-17,2543.71,2568.61,2575.08,2543.04,56546688,61613051904.0,1.26,0.63,15.99,0.13
2012-07-18,2565.74,2572.14,2575.16,2525.62,69458593,69803913216.0,1.93,0.14,3.53,0.16
2012-07-19,2564.79,2587.57,2607.51,2558.56,80145449,77097512960.0,1.9,0.6,15.43,0.18
2012-07-20,2578.79,2562.44,2589.77,2556.12,65090908,61365171456.0,1.3,-0.97,-25.13,0.15
2012-07-23,2543.35,2529.81,2543.35,2518.47,55563479,53871058176.0,0.97,-1.27,-32.63,0.13
2012-07-24,2516.12,2542.64,2559.42,2515.64,52251781,51451507200.0,1.73,0.51,12.83,0.12
2012-07-25,2534.6,2524.42,2547.25,2520.97,47700050,45614567680.0,1.03,-0.72,-18.22,0.11
2012-07-26,2523.89,2508.73,2540.81,2506.56,54682245,51935290624.0,1.36,-0.62,-15.69,0.12
2012-07-27,2515.81,2506.59,2524.04,2497.7,51657321,52111227392.0,1.05,-0.09,-2.14,0.12
2012-07-30,2507.3,2483.61,2523.09,2480.1,51755540,47443113984.0,1.72,-0.92,-22.98,0.12
2012-07-31,2483.32,2470.54,2490.98,2466.56,52478136,48157511936.0,0.98,-0.53,-13.07,0.12
2012-08-01,2468.7,2501.87,2514.98,2468.48,51311741,49035297024.0,1.88,1.27,31.33,0.12
2012-08-02,2497.4,2478.89,2504.4,2468.58,52045468,47526260992.0,1.43,-0.92,-22.98,0.12
2012-08-03,2484.57,2505.95,2506.26,2475.58,51626675,49981708544.0,1.24,1.09,27.06,0.12
2012-08-06,2501.35,2546.02,2548.36,2498.96,71871954,69454135296.0,1.97,1.6,40.07,0.16
2012-08-07,2543.93,2554.38,2555.23,2541.02,72297807,68364136192.0,0.56,0.33,8.36,0.16
2012-08-08,2555.24,2552.96,2568.59,2543.6,68111145,66652695808.0,0.98,-0.06,-1.42,0.15
2012-08-09,2550.92,2579.64,2580.03,2540.17,69290734,72162111488.0,1.56,1.05,26.68,0.16
2012-08-10,2577.45,2568.27,2580.96,2562.06,65827776,66596452352.0,0.73,-0.44,-11.37,0.15
2012-08-13,2562.22,2515.24,2562.22,2514.2,72520689,70646525952.0,1.87,-2.06,-53.03,0.16
2012-08-14,2514.85,2525.16,2525.16,2483.51,66935263,66393751808.0,1.66,0.39,9.92,0.15
2012-08-15,2517.89,2497.46,2517.89,2496.02,51740314,48593641728.0,0.87,-1.1,-27.7,0.12
2012-08-16,2492.78,2483.36,2501.54,2479.82,43562796,43133259776.0,0.87,-0.56,-14.1,0.1
2012-08-17,2481.7,2478.34,2486.43,2457.33,42757598,44059186176.0,1.17,-0.2,-5.02,0.1
2012-08-20,2460.4,2469.38,2475.17,2444.24,44262221,41786573056.0,1.25,-0.36,-8.96,0.1
2012-08-21,2469.18,2487.56,2498.88,2464.18,57692692,55163288320.0,1.41,0.74,18.18,0.13
2012-08-22,2489.15,2467.43,2491.06,2456.99,53625715,51171847680.0,1.37,-0.81,-20.13,0.12
2012-08-23,2469.09,2476.82,2484.16,2456.16,53378286,53444833792.0,1.13,0.38,9.39,0.12
2012-08-24,2469.86,2443.88,2473.2,2443.29,55506793,53028268544.0,1.21,-1.33,-32.94,0.13
2012-08-27,2435.28,2390.44,2435.28,2390.44,59376553,54165269760.0,1.83,-2.19,-53.44,0.13
2012-08-28,2388.55,2401.78,2415.36,2383.6,54259950,47270984192.0,1.33,0.47,11.34,0.12
2012-08-29,2394.46,2378.72,2406.72,2378.46,49905679,44432319232.0,1.18,-0.96,-23.06,0.11
2012-08-30,2369.42,2366.71,2384.84,2340.1,61561201,55500482816.0,1.88,-0.5,-12.01,0.14
2012-08-31,2360.73,2363.29,2375.12,2359.17,43732170,37755741952.0,0.67,-0.14,-3.42,0.1
2012-09-03,2359.47,2393.52,2399.74,2356.22,61132001,54252300544.0,1.84,1.28,30.23,0.14
2012-09-04,2396.63,2367.59,2399.77,2362.95,55955812,50671076096.0,1.54,-1.08,-25.93,0.13
2012-09-05,2362.56,2367.05,2376.85,2350.95,55703503,47226177536.0,1.09,-0.02,-0.54,0.13
2012-09-06,2371.72,2388.24,2388.92,2368.59,53472681,44348307200.0,0.86,0.9,21.19,0.12
2012-09-07,2405.45,2490.17,2515.01,2405.45,144879450,125336567808.0,4.59,4.27,101.93,0.33
2012-09-10,2494.59,2503.19,2511.81,2486.61,108048172,98865745920.0,1.01,0.52,13.02,0.25
2012-09-11,2492.96,2488.74,2492.96,2470.25,79714458,72073482240.0,0.91,-0.58,-14.45,0.18
2012-09-12,2501.97,2500.16,2513.94,2476.05,83418729,76019314688.0,1.52,0.46,11.42,0.19
2012-09-13,2497.16,2474.03,2506.01,2474.03,75988091,68032570880.0,1.28,-1.05,-26.13,0.17
2012-09-14,2499.68,2489.47,2507.98,2470.78,96487268,85896495104.0,1.5,0.62,15.44,0.22
2012-09-17,2486.03,2424.97,2488.27,2424.67,78386373,68755070976.0,2.55,-2.59,-64.5,0.18
2012-09-18,2414.75,2403.5,2422.19,2395.18,53868628,48406213120.0,1.11,-0.89,-21.47,0.12
2012-09-19,2405.67,2418.23,2420.74,2398.91,53981478,50112796928.0,0.91,0.61,14.73,0.12
2012-09-20,2409.67,2360.18,2409.67,2358.64,69339927,61069497344.0,2.11,-2.4,-58.05,0.16
2012-09-21,2354.13,2359.37,2380.81,2348.76,61872960,54632913408.0,1.36,-0.03,-0.81,0.14
2012-09-24,2344.54,2377.01,2387.1,2331.63,59625247,52685388288.0,2.35,0.75,17.64,0.14
2012-09-25,2371.04,2368.48,2386.94,2361.12,47612895,43793125632.0,1.09,-0.36,-8.53,0.11
2012-09-26,2366.43,2334.68,2374.68,2330.79,48315062,41976238080.0,1.85,-1.43,-33.8,0.11
2012-09-27,2334.4,2401.5,2415.14,2334.2,79962522,70523711488.0,3.47,2.86,66.82,0.18
2012-09-28,2385.93,2445.82,2448.77,2383.97,84568228,78099816448.0,2.7,1.85,44.32,0.19
2012-10-08,2444.73,2424.14,2457.93,2411.74,55019750,50742325248.0,1.89,-0.89,-21.68,0.12
2012-10-09,2433.95,2479.85,2482.65,2433.95,82427082,74001129472.0,2.01,2.3,55.71,0.19
2012-10-10,2473.84,2488.83,2489.8,2465.11,75978025,64529320960.0,1.0,0.36,8.98,0.17
2012-10-11,2480.54,2462.35,2486.09,2461.11,70492475,60530328576.0,1.0,-1.06,-26.48,0.16
2012-10-12,2471.08,2462.56,2492.64,2443.2,65087972,55222089984.0,2.01,0.01,0.21,0.15
2012-10-15,2463.18,2451.55,2464.75,2432.94,52191624,48030338048.0,1.29,-0.45,-11.01,0.12
2012-10-16,2449.55,2456.08,2474.34,2443.96,54549399,52705140736.0,1.24,0.18,4.53,0.12
2012-10-17,2464.34,2459.61,2470.12,2437.17,55848837,50290440704.0,1.34,0.14,3.53,0.13
2012-10-18,2465.11,2498.12,2503.23,2464.51,85216223,71822442496.0,1.57,1.57,38.51,0.19
2012-10-19,2496.99,2493.47,2505.19,2489.41,63903639,54935681792.0,0.63,-0.19,-4.65,0.14
2012-10-22,2480.73,2503.26,2508.74,2475.45,58895629,52450450176.0,1.34,0.39,9.79,0.13
2012-10-23,2502.69,2472.1,2506.06,2469.25,66173617,56669302528.0,1.47,-1.24,-31.16,0.15
2012-10-24,2462.1,2468.41,2482.08,2460.83,67182113,51277183488.0,0.86,-0.15,-3.69,0.15
2012-10-25,2467.53,2449.18,2484.99,2446.63,77713495,56775861760.0,1.55,-0.78,-19.23,0.18
2012-10-26,2448.29,2402.51,2450.48,2389.99,70617997,56724818176.0,2.47,-1.91,-46.67,0.16
2012-10-29,2396.62,2391.96,2404.18,2382.65,48308984,40951771392.0,0.9,-0.44,-10.55,0.11
2012-10-30,2391.92,2395.54,2414.81,2388.08,56691863,46456690432.0,1.12,0.15,3.58,0.13
2012-10-31,2396.52,2408.99,2409.64,2388.01,58147471,46975396096.0,0.9,0.56,13.45,0.13
2012-11-01,2410.75,2454.93,2461.27,2410.61,83898125,69996007424.0,2.1,1.91,45.94,0.19
2012-11-02,2455.26,2466.06,2468.75,2442.3,72972314,59141810688.0,1.08,0.45,11.13,0.17
2012-11-05,2461.83,2459.48,2476.76,2448.5,68627789,56357982208.0,1.15,-0.27,-6.58,0.16
2012-11-06,2459.21,2447.58,2461.11,2414.17,68988042,57147631616.0,1.91,-0.48,-11.9,0.16
2012-11-07,2444.35,2443.01,2456.2,2431.68,57541740,50008126464.0,1.0,-0.19,-4.57,0.13
2012-11-08,2423.7,2394.27,2429.43,2394.27,63035354,51635583744.0,1.44,-2.0,-48.74,0.14
2012-11-09,2390.12,2388.32,2401.58,2381.47,50797166,40650286848.0,0.84,-0.25,-5.95,0.12
2012-11-12,2390.18,2400.73,2403.0,2380.56,56129185,46215374592.0,0.94,0.52,12.41,0.13
2012-11-13,2400.03,2357.0,2400.03,2353.07,57030459,46553929216.0,1.96,-1.82,-43.73,0.13
2012-11-14,2357.01,2367.32,2369.34,2347.56,46416579,38826510592.0,0.92,0.44,10.32,0.11
2012-11-15,2354.67,2333.42,2365.4,2333.09,48581243,39219091200.0,1.36,-1.43,-33.9,0.11
2012-11-16,2329.07,2316.9,2330.6,2301.67,49171658,40760176384.0,1.24,-0.71,-16.52,0.11
2012-11-19,2314.96,2316.37,2317.17,2288.09,43702451,39949681920.0,1.26,-0.02,-0.53,0.1
2012-11-20,2321.87,2305.98,2326.24,2304.74,40281466,35338946304.0,0.93,-0.45,-10.39,0.09
2012-11-21,2305.81,2336.01,2336.14,2287.62,51178396,42266391808.0,2.1,1.3,30.03,0.12
2012-11-22,2322.33,2314.55,2325.34,2308.0,40037639,34214833920.0,0.74,-0.92,-21.46,0.09
2012-11-23,2319.75,2328.71,2339.23,2315.42,45775301,39193977344.0,1.03,0.61,14.16,0.1
2012-11-26,2324.07,2308.41,2327.66,2305.06,39518587,33731518720.0,0.97,-0.87,-20.3,0.09
2012-11-27,2300.95,2268.64,2303.65,2268.14,52685824,40842955008.0,1.54,-1.72,-39.77,0.12
2012-11-28,2260.19,2239.52,2261.07,2235.72,48310487,38117282304.0,1.12,-1.28,-29.12,0.11
2012-11-29,2239.12,2223.75,2252.96,2222.58,47215411,37307380224.0,1.36,-0.7,-15.77,0.11
2012-11-30,2222.41,2250.98,2253.68,2217.97,55387269,41892770304.0,1.61,1.22,27.23,0.13
2012-12-03,2248.53,2213.61,2263.81,2212.71,61301778,49262851584.0,2.27,-1.66,-37.37,0.14
2012-12-04,2208.65,2238.23,2242.01,2200.2,58966310,48320869376.0,1.89,1.11,24.62,0.13
2012-12-05,2234.26,2319.02,2330.81,2231.81,120475036,96406671360.0,4.42,3.61,80.79,0.27
2012-12-06,2316.93,2315.22,2329.18,2302.08,76961720,63445475072.0,1.17,-0.16,-3.8,0.17
2012-12-07,2315.23,2362.29,2366.06,2309.36,115363379,92727255040.0,2.45,2.03,47.07,0.26
2012-12-10,2369.04,2391.54,2396.13,2363.92,113826007,91131895808.0,1.36,1.24,29.25,0.26
2012-12-11,2383.57,2377.66,2396.52,2374.28,86588173,71026536448.0,0.93,-0.58,-13.88,0.2
2012-12-12,2376.43,2385.32,2392.45,2363.99,72394460,59586202624.0,1.2,0.32,7.66,0.16
2012-12-13,2378.36,2357.68,2385.58,2357.37,68719178,55768869888.0,1.18,-1.16,-27.64,0.16
2012-12-14,2359.37,2471.98,2472.95,2359.37,163432899,132046630912.0,4.82,4.85,114.3,0.37
2012-12-17,2476.1,2485.48,2496.75,2474.83,146694589,125358567424.0,0.89,0.55,13.5,0.33
2012-12-18,2480.11,2485.65,2517.0,2465.45,132777907,114780061696.0,2.07,0.01,0.17,0.3
2012-12-19,2480.58,2490.38,2505.14,2475.95,100168714,89714155520.0,1.17,0.19,4.73,0.23
2012-12-20,2481.32,2503.27,2509.38,2464.03,102566830,91611828224.0,1.82,0.52,12.89,0.23
2012-12-21,2504.9,2491.47,2533.53,2483.72,107855419,99213979648.0,1.99,-0.47,-11.8,0.24
2012-12-24,2486.93,2501.99,2514.83,2485.61,82170890,78886244352.0,1.17,0.42,10.52,0.19
2012-12-25,2494.81,2569.52,2579.83,2486.58,148365202,130909548544.0,3.73,2.7,67.53,0.34
2012-12-26,2567.22,2584.29,2584.45,2564.79,118391831,105604874240.0,0.77,0.57,14.77,0.27
2012-12-27,2590.84,2568.36,2605.13,2567.74,120478792,107674320896.0,1.45,-0.62,-15.93,0.27
2012-12-28,2570.39,2603.64,2604.66,2566.19,108482552,99446947840.0,1.5,1.37,35.28,0.25
2012-12-31,2609.53,2645.86,2645.86,2609.53,129418140,119515463680.0,1.4,1.62,42.22,0.29
2013-01-04,2673.15,2643.83,2679.3,2617.65,144159035,133928226816.0,2.33,-0.08,-2.03,0.33
2013-01-07,2637.83,2658.72,2665.53,2631.41,117899116,109471244288.0,1.29,0.56,14.89,0.27
2013-01-08,2657.59,2657.14,2665.52,2628.62,123800927,121017479168.0,1.39,-0.06,-1.58,0.28
2013-01-09,2650.31,2659.23,2670.07,2636.1,121158566,117801652224.0,1.28,0.08,2.09,0.27
2013-01-10,2658.82,2666.74,2687.12,2648.86,118987820,110567501824.0,1.44,0.28,7.51,0.27
2013-01-11,2669.32,2612.77,2674.84,2603.97,125539709,115405197312.0,2.66,-2.02,-53.97,0.28
2013-01-14,2604.14,2710.2,2715.43,2603.82,150307320,146145964032.0,4.27,3.73,97.43,0.34
2013-01-15,2712.36,2736.96,2746.8,2710.67,167989775,162534543360.0,1.33,0.99,26.76,0.38
2013-01-16,2732.87,2721.7,2742.42,2681.76,156444567,151351549952.0,2.22,-0.56,-15.26,0.35
2013-01-17,2715.41,2694.19,2720.28,2682.07,117330780,113328230400.0,1.4,-1.01,-27.51,0.27
2013-01-18,2708.66,2739.17,2748.99,2694.59,129058913,121775050752.0,2.02,1.67,44.98,0.29
2013-01-21,2749.38,2756.55,2756.79,2728.24,137923274,131177320448.0,1.04,0.63,17.38,0.31
2013-01-22,2755.49,2735.02,2761.64,2715.29,159240399,149508321280.0,1.68,-0.78,-21.53,0.36
2013-01-23,2725.64,2744.74,2749.31,2710.86,119096817,110810177536.0,1.41,0.36,9.72,0.27
2013-01-24,2744.06,2711.54,2795.92,2692.08,168452142,159058022400.0,3.78,-1.21,-33.2,0.38
2013-01-25,2708.87,2701.51,2720.99,2696.82,95586545,94087880704.0,0.89,-0.37,-10.03,0.22
2013-01-28,2705.76,2782.25,2782.36,2705.76,136696911,139858059264.0,2.84,2.99,80.74,0.31
2013-01-29,2785.44,2807.71,2816.76,2777.27,150320604,154014031872.0,1.42,0.92,25.46,0.34
2013-01-30,2809.8,2821.43,2822.38,2793.09,154093921,147847360512.0,1.04,0.49,13.72,0.35
2013-01-31,2822.64,2816.12,2827.8,2800.98,145331351,137569263616.0,0.95,-0.19,-5.31,0.33
2013-02-01,2806.72,2867.06,2867.7,2801.61,151805002,152746053632.0,2.35,1.81,50.94,0.34
2013-02-04,2877.25,2866.61,2890.42,2850.08,183876626,186507579392.0,1.41,-0.02,-0.45,0.42
2013-02-05,2847.06,2892.43,2898.57,2844.45,163841953,154002468864.0,1.89,0.9,25.82,0.37
2013-02-06,2892.81,2900.15,2911.36,2888.76,125087977,127000207360.0,0.78,0.27,7.72,0.28
2013-02-07,2895.75,2889.6,2900.16,2854.21,128682977,132577775616.0,1.58,-0.36,-10.55,0.29
